"time","m.friendly_name_str","m.value","state.state"
"2023-07-16T23:14:44.156+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:14:44.341+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:14:49.088+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:14:49.161+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:14:49.340+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:14:54.478+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:14:54.516+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:14:54.785+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:14:59.107+01:00","MQTT iPhoneJD BedroomJK Raw","2.35",
"2023-07-16T23:14:59.374+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:15:04.084+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:15:04.131+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:15:09.056+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:15:09.110+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:15:14.069+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:15:14.123+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:15:19.087+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:15:19.152+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:15:19.340+01:00","MQTT iPhoneJD LivingRoom Raw","0.67",
"2023-07-16T23:15:24.099+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:15:24.358+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:15:29.064+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:15:29.374+01:00","MQTT iPhoneJD LivingRoom Raw","0.55",
"2023-07-16T23:15:34.064+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:15:39.347+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:15:44.124+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:15:44.338+01:00","MQTT iPhoneJD LivingRoom Raw","0.67",
"2023-07-16T23:15:49.085+01:00","MQTT iPhoneJD BedroomJK Raw","1.93",
"2023-07-16T23:15:49.129+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:15:49.346+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:15:54.126+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:15:59.101+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:15:59.146+01:00","MQTT iPhoneJD BedroomJK Raw","1.93",
"2023-07-16T23:16:04.058+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:16:04.090+01:00","MQTT iPhoneJD Office Raw","2.87",
"2023-07-16T23:16:04.400+01:00","MQTT iPhoneJD LivingRoom Raw","0.72",
"2023-07-16T23:16:09.060+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:16:09.110+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:16:09.340+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:16:14.127+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-16T23:16:14.341+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:16:19.083+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:16:19.093+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:16:19.347+01:00","MQTT iPhoneJD LivingRoom Raw","0.72",
"2023-07-16T23:16:24.086+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:16:24.369+01:00","MQTT iPhoneJD LivingRoom Raw","0.55",
"2023-07-16T23:16:29.059+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:16:29.102+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:16:29.400+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:16:34.061+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:16:34.103+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:16:34.340+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:16:39.063+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:16:39.105+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:16:39.345+01:00","MQTT iPhoneJD LivingRoom Raw","0.55",
"2023-07-16T23:16:44.084+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:16:44.137+01:00","MQTT iPhoneJD Office Raw","2.87",
"2023-07-16T23:16:44.360+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:16:49.083+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:16:49.096+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:16:49.351+01:00","MQTT iPhoneJD LivingRoom Raw","0.82",
"2023-07-16T23:16:54.082+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:16:54.110+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:16:54.371+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:16:57.986+01:00",,,"Office"
"2023-07-16T23:16:59.061+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:16:59.083+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:17:04.091+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:17:04.340+01:00","MQTT iPhoneJD LivingRoom Raw","0.55",
"2023-07-16T23:17:09.217+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:17:09.342+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:17:14.131+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:17:15.584+01:00",,,"DiningRoom"
"2023-07-16T23:17:19.085+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:17:19.373+01:00","MQTT iPhoneJD LivingRoom Raw","0.55",
"2023-07-16T23:17:21.687+01:00",,,"LivingRoom"
"2023-07-16T23:17:24.085+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-16T23:17:24.374+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:17:29.065+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:17:29.124+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:17:29.389+01:00","MQTT iPhoneJD LivingRoom Raw","0.82",
"2023-07-16T23:17:34.062+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:17:34.102+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:17:34.341+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:17:39.067+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:17:39.117+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:17:39.338+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:17:44.097+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:17:49.086+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:17:54.083+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:17:54.112+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:17:59.064+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:17:59.115+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:18:04.060+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:18:04.112+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:18:04.340+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:18:09.152+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:18:09.291+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:18:14.089+01:00","MQTT iPhoneJD BedroomJK Raw","2.35",
"2023-07-16T23:18:14.345+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:18:19.083+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:18:19.103+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:18:19.365+01:00","MQTT iPhoneJD LivingRoom Raw","0.82",
"2023-07-16T23:18:24.062+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:18:24.383+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:18:29.063+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:18:29.090+01:00","MQTT iPhoneJD Office Raw","2.87",
"2023-07-16T23:18:29.399+01:00","MQTT iPhoneJD LivingRoom Raw","0.82",
"2023-07-16T23:18:34.077+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:18:34.115+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:18:34.345+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:18:39.137+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:18:44.084+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:18:44.210+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:18:44.447+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:18:49.114+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:18:49.371+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:18:54.123+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:18:54.383+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:18:59.063+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:18:59.095+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:18:59.395+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:19:04.110+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:19:09.131+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:19:09.592+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:19:14.100+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:19:14.137+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:19:19.083+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:19:19.111+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:19:19.376+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:19:24.063+01:00","MQTT iPhoneJD BedroomJK Raw","1.93",
"2023-07-16T23:19:24.084+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:19:24.393+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:19:29.063+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:19:29.097+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:19:29.415+01:00","MQTT iPhoneJD LivingRoom Raw","0.72",
"2023-07-16T23:19:34.123+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-16T23:19:34.347+01:00","MQTT iPhoneJD LivingRoom Raw","0.82",
"2023-07-16T23:19:39.171+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:19:39.186+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:19:39.443+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:19:44.246+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:19:49.090+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:19:49.157+01:00","MQTT iPhoneJD BedroomJK Raw","2.2",
"2023-07-16T23:19:49.367+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:19:54.063+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:19:54.103+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-16T23:19:59.066+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:19:59.107+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:20:04.070+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:20:04.121+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:20:09.097+01:00","MQTT iPhoneJD BedroomJK Raw","2.2",
"2023-07-16T23:20:09.144+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:20:09.343+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:20:14.127+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:20:14.155+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:20:14.371+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:20:19.084+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-16T23:20:19.380+01:00","MQTT iPhoneJD LivingRoom Raw","0.55",
"2023-07-16T23:20:24.312+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:20:24.524+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:20:29.123+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:20:29.347+01:00","MQTT iPhoneJD LivingRoom Raw","0.72",
"2023-07-16T23:20:34.127+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-16T23:20:34.880+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:20:39.089+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:20:39.135+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:20:39.364+01:00","MQTT iPhoneJD LivingRoom Raw","0.72",
"2023-07-16T23:20:44.084+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:20:44.145+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:20:44.364+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:20:49.114+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:20:49.132+01:00","MQTT iPhoneJD BedroomJK Raw","2.2",
"2023-07-16T23:20:49.402+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:20:54.062+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:20:54.095+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:20:54.397+01:00","MQTT iPhoneJD LivingRoom Raw","0.55",
"2023-07-16T23:20:59.063+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:20:59.113+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:20:59.343+01:00","MQTT iPhoneJD LivingRoom Raw","0.67",
"2023-07-16T23:21:04.076+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:21:04.125+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:21:04.348+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:21:09.087+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:21:09.145+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-16T23:21:09.371+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:21:14.088+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:21:14.106+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:21:14.377+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:21:19.067+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:21:19.084+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:21:24.098+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:21:29.067+01:00","MQTT iPhoneJD BedroomJK Raw","2.2",
"2023-07-16T23:21:29.127+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:21:29.349+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:21:34.075+01:00","MQTT iPhoneJD BedroomJK Raw","3.06",
"2023-07-16T23:21:34.124+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:21:34.351+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:21:39.101+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:21:44.083+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:21:44.371+01:00","MQTT iPhoneJD LivingRoom Raw","0.67",
"2023-07-16T23:21:49.084+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:21:49.238+01:00","MQTT iPhoneJD BedroomJK Raw","3.06",
"2023-07-16T23:21:49.388+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:21:54.063+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:21:54.103+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:21:54.344+01:00","MQTT iPhoneJD LivingRoom Raw","0.67",
"2023-07-16T23:21:59.067+01:00","MQTT iPhoneJD BedroomJK Raw","2.2",
"2023-07-16T23:21:59.122+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:21:59.347+01:00","MQTT iPhoneJD LivingRoom Raw","0.55",
"2023-07-16T23:22:04.084+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:22:04.137+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:22:04.345+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:22:09.085+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:22:09.099+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:22:09.360+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:22:14.107+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:22:19.059+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:22:19.086+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:22:19.395+01:00","MQTT iPhoneJD LivingRoom Raw","0.67",
"2023-07-16T23:22:24.121+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:22:24.346+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:22:29.123+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:22:39.084+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:22:39.103+01:00","MQTT iPhoneJD BedroomJK Raw","1.93",
"2023-07-16T23:22:44.099+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-16T23:22:44.321+01:00","MQTT iPhoneJD BedroomJK Raw","3.06",
"2023-07-16T23:22:49.066+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:22:49.098+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:22:54.072+01:00","MQTT iPhoneJD BedroomJK Raw","3.06",
"2023-07-16T23:22:59.075+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:22:59.126+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:23:04.098+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:23:09.106+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:23:14.088+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:23:14.112+01:00","MQTT iPhoneJD BedroomJK Raw","3.06",
"2023-07-16T23:23:14.386+01:00","MQTT iPhoneJD LivingRoom Raw","0.67",
"2023-07-16T23:23:19.097+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:23:19.404+01:00","MQTT iPhoneJD LivingRoom Raw","0.82",
"2023-07-16T23:23:19.657+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:23:24.120+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:23:24.348+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:23:29.130+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:23:29.346+01:00","MQTT iPhoneJD LivingRoom Raw","0.67",
"2023-07-16T23:23:34.083+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:23:34.088+01:00","MQTT iPhoneJD BedroomJK Raw","3.06",
"2023-07-16T23:23:39.085+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:23:39.113+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:23:39.368+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:23:44.067+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:23:44.105+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:23:44.386+01:00","MQTT iPhoneJD LivingRoom Raw","0.67",
"2023-07-16T23:23:49.109+01:00","MQTT iPhoneJD Office Raw","4.54",
"2023-07-16T23:23:49.406+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:23:49.773+01:00","MQTT iPhoneJD BedroomJK Raw","2.35",
"2023-07-16T23:23:54.071+01:00","MQTT iPhoneJD BedroomJK Raw","2.68",
"2023-07-16T23:23:54.116+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-16T23:23:59.078+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:23:59.131+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:23:59.347+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:24:04.101+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:24:04.149+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:24:04.358+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:24:09.113+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:24:09.377+01:00","MQTT iPhoneJD LivingRoom Raw","0.72",
"2023-07-16T23:24:14.063+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:24:14.086+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-16T23:24:14.393+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:24:19.064+01:00","MQTT iPhoneJD BedroomJK Raw","2.35",
"2023-07-16T23:24:19.103+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:24:24.150+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:24:24.168+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:24:29.082+01:00","MQTT iPhoneJD BedroomJK Raw","3.06",
"2023-07-16T23:24:29.134+01:00","MQTT iPhoneJD Office Raw","2.68",
"2023-07-16T23:24:29.375+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:24:34.084+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:24:34.096+01:00","MQTT iPhoneJD BedroomJK Raw","2.35",
"2023-07-16T23:24:34.372+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:24:39.088+01:00","MQTT iPhoneJD Office Raw","4.85",
"2023-07-16T23:24:39.112+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:24:39.379+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:24:44.070+01:00","MQTT iPhoneJD BedroomJK Raw","2.35",
"2023-07-16T23:24:44.185+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:24:44.395+01:00","MQTT iPhoneJD LivingRoom Raw","0.82",
"2023-07-16T23:24:49.100+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:24:54.125+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:24:59.085+01:00","MQTT iPhoneJD BedroomJK Raw","1.93",
"2023-07-16T23:24:59.142+01:00","MQTT iPhoneJD Office Raw","3.06",
"2023-07-16T23:24:59.350+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:25:04.099+01:00","MQTT iPhoneJD BedroomJK Raw","2.35",
"2023-07-16T23:25:04.371+01:00","MQTT iPhoneJD LivingRoom Raw","0.55",
"2023-07-16T23:25:09.124+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:25:09.386+01:00","MQTT iPhoneJD LivingRoom Raw","0.77",
"2023-07-16T23:25:14.065+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:25:14.094+01:00","MQTT iPhoneJD Office Raw","3.98",
"2023-07-16T23:25:14.401+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:25:19.126+01:00","MQTT iPhoneJD Office Raw","2.87",
"2023-07-16T23:25:19.167+01:00","MQTT iPhoneJD BedroomJK Raw","2.35",
"2023-07-16T23:25:19.430+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:25:24.355+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:25:29.088+01:00","MQTT iPhoneJD BedroomJK Raw","3.06",
"2023-07-16T23:25:29.139+01:00","MQTT iPhoneJD Office Raw","3.73",
"2023-07-16T23:25:34.086+01:00","MQTT iPhoneJD Office Raw","3.49",
"2023-07-16T23:25:34.109+01:00","MQTT iPhoneJD BedroomJK Raw","2.35",
"2023-07-16T23:25:39.088+01:00","MQTT iPhoneJD Office Raw","4.25",
"2023-07-16T23:25:39.120+01:00","MQTT iPhoneJD BedroomJK Raw","2.51",
"2023-07-16T23:25:42.078+01:00","MQTT iPhoneJD LivingRoom Raw","0.63",
"2023-07-16T23:25:44.064+01:00","MQTT iPhoneJD BedroomJK Raw","2.2",
"2023-07-16T23:25:47.678+01:00","MQTT iPhoneJD Office Raw","2.87",
"2023-07-16T23:25:48.134+01:00","MQTT iPhoneJD BedroomJK Raw","2.06",
"2023-07-16T23:25:51.987+01:00","MQTT iPhoneJD LivingRoom Raw","0.59",
"2023-07-16T23:25:52.617+01:00","MQTT iPhoneJD Office Raw","3.27",
"2023-07-16T23:25:53.373+01:00","MQTT iPhoneJD BedroomJK Raw","2.87",
"2023-07-16T23:25:57.617+01:00","MQTT iPhoneJD Office Raw","3.98",
